AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801200945|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801200946|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801200946|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801200946|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801200947|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801200947|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801200954|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801200954|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801200954|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801200954|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801200954|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201118|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201118|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201118|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201119|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201119|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201119|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201120|SAT-AC|info|nvl 1:(EnviarDadosVenda):230455 CF-e-SAT CFe35200803476811015264590003462880196649597813 gerado com sucesso
20200801201120|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201233|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201233|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201233|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201234|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201234|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201234|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201235|SAT-AC|info|nvl 1:(EnviarDadosVenda):230613 CF-e-SAT CFe35200803476811015264590003462880196657268211 gerado com sucesso
20200801201235|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201318|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201318|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201318|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201318|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201318|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201319|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201319|SAT-AC|info|nvl 1:(EnviarDadosVenda):230648 CF-e-SAT CFe35200803476811015264590003462880196665608573 gerado com sucesso
20200801201319|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201356|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201356|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201356|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201357|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201357|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201357|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201358|SAT-AC|info|nvl 1:(EnviarDadosVenda):230810 CF-e-SAT CFe35200803476811015264590003462880196672626280 gerado com sucesso
20200801201358|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201457|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201457|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201457|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201459|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201459|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201459|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201500|SAT-AC|info|nvl 1:(EnviarDadosVenda):231000 CF-e-SAT CFe35200803476811015264590003462880196687928694 gerado com sucesso
20200801201500|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201538|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201538|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201538|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201539|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201539|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201539|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201540|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201540|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201544|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201544|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201544|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201544|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201544|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201657|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201657|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201658|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201658|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201658|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201658|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201659|SAT-AC|info|nvl 1:(EnviarDadosVenda):231326 CF-e-SAT CFe35200803476811015264590003462880196695551979 gerado com sucesso
20200801201659|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801201813|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801201813|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801201813|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801201814|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801201814|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801201814|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801201815|SAT-AC|info|nvl 1:(EnviarDadosVenda):231505 CF-e-SAT CFe35200803476811015264590003462880196706745170 gerado com sucesso
20200801201815|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202013|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202013|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202013|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202014|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202014|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202014|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202015|SAT-AC|info|nvl 1:(EnviarDadosVenda):231669 CF-e-SAT CFe35200803476811015264590003462880196714513410 gerado com sucesso
20200801202015|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202125|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202125|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202125|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202126|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202126|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202126|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202127|SAT-AC|info|nvl 1:(EnviarDadosVenda):231836 CF-e-SAT CFe35200803476811015264590003462880196722207293 gerado com sucesso
20200801202127|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202207|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202207|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202207|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202207|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202207|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202208|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202209|SAT-AC|info|nvl 1:(EnviarDadosVenda):232050 CF-e-SAT CFe35200803476811015264590003462880196739858225 gerado com sucesso
20200801202209|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202251|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202251|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202251|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202252|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202252|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202252|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202253|SAT-AC|info|nvl 1:(EnviarDadosVenda):232241 CF-e-SAT CFe35200803476811015264590003462880196743013226 gerado com sucesso
20200801202253|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202454|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202454|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202455|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202455|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202455|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202456|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202457|SAT-AC|info|nvl 1:(EnviarDadosVenda):232389 CF-e-SAT CFe35200803476811015264590003462880196757336545 gerado com sucesso
20200801202457|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202536|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202536|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202536|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202537|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202537|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202537|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801202538|SAT-AC|info|nvl 1:(EnviarDadosVenda):232520 CF-e-SAT CFe35200803476811015264590003462880196766890126 gerado com sucesso
20200801202538|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801202838|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801202838|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801202838|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202839|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202839|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801202839|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801202839|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801202839|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203050|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203050|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203050|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203051|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203051|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203051|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203053|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203053|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203159|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203159|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203159|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203159|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203159|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203200|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801203200|SAT-AC|info|nvl 1:(EnviarDadosVenda):233070 CF-e-SAT CFe35200803476811015264590003462880196770567199 gerado com sucesso
20200801203200|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801203521|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203521|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203521|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203522|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203522|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203522|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801203523|SAT-AC|info|nvl 1:(EnviarDadosVenda):233242 CF-e-SAT CFe35200803476811015264590003462880196786162762 gerado com sucesso
20200801203523|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801203630|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203630|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203630|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203630|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203630|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203631|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801203632|SAT-AC|info|nvl 1:(EnviarDadosVenda):233413 CF-e-SAT CFe35200803476811015264590003462880196796176634 gerado com sucesso
20200801203632|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801203709|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203709|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203709|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203710|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203710|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203710|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203710|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203710|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203714|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203714|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203714|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203714|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203714|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203738|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203738|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203738|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203738|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203739|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203739|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801203740|SAT-AC|info|nvl 1:(EnviarDadosVenda):233757 CF-e-SAT CFe35200803476811015264590003462880196800688835 gerado com sucesso
20200801203740|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801203829|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203829|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203829|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203829|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203829|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203829|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203830|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203830|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801203835|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801203835|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801203835|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801203835|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801203835|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204007|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204007|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204007|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801204008|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801204008|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204008|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801204009|SAT-AC|info|nvl 1:(EnviarDadosVenda):234156 CF-e-SAT CFe35200803476811015264590003462880196810453571 gerado com sucesso
20200801204009|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801204107|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204107|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204107|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801204108|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801204108|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204108|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801204109|SAT-AC|info|nvl 1:(EnviarDadosVenda):234286 CF-e-SAT CFe35200803476811015264590003462880196820619952 gerado com sucesso
20200801204109|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801204131|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204131|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204131|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801204131|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801204131|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204132|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801204132|SAT-AC|info|nvl 1:(EnviarDadosVenda):234397 CF-e-SAT CFe35200803476811015264590003462880196837862685 gerado com sucesso
20200801204132|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801204210|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204210|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204210|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801204210|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801204210|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204211|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801204211|SAT-AC|info|nvl 1:(EnviarDadosVenda):234524 CF-e-SAT CFe35200803476811015264590003462880196846237704 gerado com sucesso
20200801204212|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801204252|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204252|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204252|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200801204253|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200801204253|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200801204253|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200801204254|SAT-AC|info|nvl 1:(EnviarDadosVenda):234613 CF-e-SAT CFe35200803476811015264590003462880196858495878 gerado com sucesso
20200801204254|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200801204423|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200801204423|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200801204423|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
